0.00020248,0.00028768,0.00023416
0.00065639,0.00058113,0.00047087
0.0011616,0.00087891,0.00071199
0.0014218,0.0011844,0.00088831
0.0016343,0.0014664,0.0011167
0.0018816,0.0017596,0.0013549
0.0022309,0.0020488,0.0016296
0.0023961,0.0023321,0.0018576
0.0029527,0.0026293,0.0020976
0.0031185,0.0030247,0.0024871
0.0032195,0.0033792,0.0028368
0.0032328,0.0037494,0.0032112
0.0033373,0.0041037,0.0035685
0.0034659,0.0044573,0.003926
0.0035891,0.0048099,0.0042824
0.0037301,0.005163,0.0046391
0.0038208,0.0055164,0.0048512
0.0039369,0.0058712,0.0052088
0.0041307,0.006225,0.0055654
0.0043231,0.006579,0.005922
0.0044903,0.0069395,0.0062857
0.0046174,0.0073258,0.0066769
0.004734,0.007712,0.0070676
0.0049499,0.0080983,0.0074575
0.0051313,0.0084591,0.0078212
0.005203,0.0088543,0.0082202
0.0054074,0.0092501,0.0086206
0.005839,0.0096478,0.0090229
0.0059763,0.010015,0.0093928
0.0061785,0.010363,0.0097439
0.006308,0.010738,0.010124
0.0065494,0.011075,0.010464
0.0066101,0.011429,0.010822
0.006693,0.011783,0.011179
0.0068151,0.012136,0.011536
0.0069216,0.012489,0.011892
0.0070039,0.012843,0.012241
0.0070821,0.01318,0.012581
0.0072882,0.013518,0.012922
0.007405,0.013854,0.013261
0.007695,0.014251,0.013661
0.0079593,0.014649,0.014056
0.0080344,0.015044,0.014456
0.0082017,0.015428,0.014843
0.008329,0.015821,0.015232
0.0085558,0.016208,0.015613
0.0086395,0.016591,0.016001
0.0088178,0.016959,0.016364
0.0092876,0.017315,0.016667
0.0093815,0.017656,0.017004
0.010057,0.017998,0.017269
0.010777,0.018341,0.017535
0.011186,0.018683,0.0178
0.01147,0.019033,0.018145
0.011684,0.019376,0.018485
0.011807,0.019759,0.018873
0.011968,0.020128,0.019237
0.012089,0.020515,0.019619
0.012415,0.02087,0.019978
0.012831,0.021251,0.020353
0.013047,0.02162,0.020725
0.013141,0.021973,0.021083
0.013303,0.022328,0.021441
0.01365,0.022683,0.021799
0.013813,0.023033,0.022152
0.013925,0.023399,0.022524
0.01405,0.023771,0.022899
0.014175,0.024141,0.023273
0.014271,0.024511,0.023647
0.014419,0.024839,0.023925
0.01454,0.025159,0.024241
0.014836,0.025481,0.024513
0.015117,0.025835,0.024862
0.015176,0.026185,0.025207
0.015257,0.026524,0.025542
0.015467,0.026861,0.025883
0.015722,0.027199,0.026224
