0.0016211,0.0025944,0.0029418
0.0031907,0.0047945,0.0054095
0.0050994,0.0069919,0.0078622
0.0079932,0.00881,0.0092756
0.0094317,0.011296,0.01216
0.011953,0.013054,0.013376
0.013216,0.014875,0.014908
0.015629,0.016716,0.016331
0.016976,0.019245,0.019219
0.019168,0.021446,0.021735
0.020252,0.023779,0.02401
0.023041,0.025468,0.025187
0.024387,0.027739,0.02747
0.026824,0.030389,0.030583
0.027742,0.03304,0.033698
0.02972,0.035249,0.036229
0.033376,0.037643,0.03855
0.03595,0.039893,0.041074
0.037793,0.041747,0.042636
0.040891,0.043428,0.044152
0.042568,0.046435,0.047703
0.04524,0.04822,0.049087
0.048872,0.049959,0.0508
0.050851,0.051706,0.052276
0.05162,0.05413,0.054715
0.054513,0.056624,0.056933
0.057113,0.058863,0.059134
0.058992,0.060984,0.061214
0.061552,0.063408,0.063571
0.063535,0.06511,0.065276
0.065734,0.066853,0.066599
0.070219,0.06843,0.068029
0.072917,0.069868,0.069325
0.07719,0.072354,0.071536
0.081323,0.07488,0.073962
0.083399,0.077475,0.076897
0.084665,0.079164,0.07832
0.087452,0.08118,0.079875
0.090744,0.083688,0.082307
0.092143,0.085273,0.083726
0.094424,0.087014,0.085442
0.097494,0.089487,0.087847
0.098266,0.091467,0.089792
0.099648,0.093634,0.091886
0.10075,0.09628,0.094494
0.10399,0.098867,0.097006
0.10602,0.10049,0.098346
0.10736,0.1025,0.10004
0.10942,0.10421,0.10136
0.11063,0.10647,0.10364
0.11272,0.10845,0.10559
0.11383,0.11046,0.10756
0.11467,0.11273,0.10985
0.11549,0.11537,0.11297
0.11674,0.11774,0.11565
0.11899,0.11943,0.11731
0.12159,0.12104,0.11866
0.12294,0.12339,0.12135
0.1252,0.12544,0.12342
0.12663,0.1279,0.12561
0.1274,0.13015,0.12787
0.12921,0.13299,0.13039
0.13265,0.13443,0.13169
0.13396,0.1367,0.13397
0.13624,0.13873,0.13601
0.13767,0.14058,0.1378
0.14029,0.14238,0.13919
0.14281,0.14453,0.1413
0.144,0.14712,0.14431
0.14723,0.14913,0.14601
0.14898,0.1517,0.1489
0.15158,0.15358,0.15101
0.15422,0.15565,0.1531
0.15574,0.15758,0.155
0.15724,0.1596,0.15704
0.15898,0.16147,0.15848
0.16164,0.16384,0.16081
0.16407,0.16588,0.16286
0.16555,0.16823,0.16557
0.16732,0.16974,0.16708
0.17171,0.17205,0.16912
0.17231,0.17384,0.17062
0.17319,0.17637,0.17346
0.17449,0.17828,0.17538
0.17721,0.17975,0.17669
0.1824,0.18122,0.17801
0.18499,0.18293,0.17934
0.18806,0.18526,0.18159
0.18976,0.18762,0.18386
0.19155,0.1898,0.18598
0.19313,0.19247,0.18857
0.19431,0.19466,0.19107
0.19637,0.19668,0.19305
0.19701,0.19888,0.19551
0.19982,0.20071,0.19692
0.20217,0.20275,0.19898
0.20332,0.20539,0.20199
0.20624,0.20676,0.20323
0.20875,0.20896,0.20574
0.21027,0.21099,0.20746
0.21273,0.2135,0.20989
0.21378,0.21585,0.21253
0.21656,0.21808,0.21478
0.21766,0.21982,0.2168
0.21956,0.22134,0.21809
0.22297,0.22317,0.21918
0.22454,0.22488,0.22091
0.22578,0.22647,0.2225
0.22669,0.22883,0.22488
0.22851,0.23059,0.22645
0.23128,0.2321,0.22793
0.23393,0.2338,0.22959
0.23799,0.23638,0.2321
0.24325,0.23792,0.23317
0.2467,0.23946,0.23424
0.24911,0.24129,0.23578
0.2516,0.2439,0.23832
0.25456,0.24613,0.24049
0.25579,0.24835,0.24267
0.25766,0.25081,0.24551
0.25935,0.25319,0.24825
0.26084,0.25486,0.24966
0.26287,0.25687,0.25136
0.2654,0.25869,0.25339
0.26938,0.26099,0.25559
0.27273,0.26283,0.25714
0.27498,0.2653,0.25934
0.28063,0.26675,0.26035
0.28148,0.26902,0.26264
