0.000582,0.00066321,0.00050349
0.0012122,0.0012561,0.00095985
0.001646,0.0018406,0.001578
0.0022019,0.0024265,0.0021974
0.0028247,0.0030131,0.0026378
0.004126,0.0035987,0.003204
0.0051239,0.0041751,0.0037632
0.0055817,0.0048311,0.004588
0.0059397,0.005807,0.0057428
0.0066923,0.0070839,0.0071205
0.0071908,0.0080631,0.0080974
0.0074922,0.0088155,0.00889
0.0075974,0.0096819,0.0097318
0.0083267,0.010449,0.01032
0.0090473,0.011185,0.011042
0.0097911,0.011924,0.011825
0.010619,0.012601,0.012541
0.011571,0.013273,0.013191
0.01182,0.013945,0.013708
0.012268,0.014616,0.014357
0.01272,0.015309,0.01509
0.01375,0.01606,0.015653
0.014645,0.016805,0.016226
0.015219,0.017477,0.016876
0.015421,0.018148,0.017393
0.015897,0.018822,0.017911
0.016193,0.019555,0.018459
0.017016,0.020226,0.018963
0.018417,0.020935,0.019493
0.018903,0.021629,0.020024
0.019545,0.022251,0.02049
0.021091,0.022983,0.021037
0.021747,0.023624,0.021518
0.02277,0.024233,0.021975
0.023702,0.024884,0.022462
0.024376,0.025503,0.023119
0.02487,0.026123,0.023884
0.02586,0.026742,0.024646
0.026438,0.027361,0.02541
0.026991,0.027982,0.026013
0.027491,0.028551,0.026714
0.027854,0.02912,0.027155
0.028232,0.029691,0.027863
0.028842,0.030261,0.02847
0.029459,0.030829,0.029075
0.030326,0.031404,0.029689
0.031059,0.031978,0.030301
0.031557,0.032519,0.030877
0.03207,0.032998,0.031472
0.032897,0.033476,0.032066
0.033334,0.034039,0.032763
0.034006,0.034614,0.033376
0.034526,0.035182,0.033982
0.034974,0.035699,0.034623
0.035396,0.036178,0.035234
0.03574,0.036702,0.035792
0.036275,0.037239,0.036459
0.036767,0.037774,0.037139
0.037257,0.038309,0.03771
0.037893,0.038845,0.03839
0.037941,0.039385,0.038808
0.0382,0.039924,0.039216
0.038635,0.040527,0.039856
0.038976,0.041131,0.040444
0.040072,0.041738,0.041035
0.040612,0.042382,0.041661
0.040909,0.042986,0.042301
0.041915,0.043588,0.042887
0.042426,0.044195,0.043479
0.043142,0.044845,0.04411
0.04368,0.045497,0.0446
0.044362,0.04615,0.045233
0.044977,0.04677,0.045836
0.045249,0.047483,0.046385
0.045696,0.048138,0.046877
0.045732,0.048746,0.047337
0.04646,0.049335,0.047963
0.047262,0.049973,0.04846
0.047479,0.050602,0.049074
0.048076,0.051183,0.04964
0.049023,0.051762,0.050257
0.049942,0.052413,0.050896
0.050557,0.053089,0.05141
0.051185,0.053684,0.051993
0.051661,0.054253,0.052549
0.052104,0.054822,0.053255
0.0524,0.055459,0.053876
0.053118,0.056096,0.0545
0.05344,0.056689,0.055131
0.054188,0.057283,0.055712
0.054879,0.057908,0.056323
0.055415,0.058535,0.056937
0.055957,0.05916,0.057423
0.056872,0.059804,0.057913
0.057793,0.060413,0.058372
0.058417,0.061006,0.058951
0.059012,0.061621,0.059417
0.059732,0.062214,0.060048
0.060558,0.062809,0.060786
0.061174,0.063381,0.061514
0.062456,0.063893,0.062164
0.063012,0.064548,0.062861
0.063787,0.065203,0.063673
0.064302,0.065857,0.064369
0.064608,0.066514,0.065067
0.064965,0.067168,0.065761
0.065945,0.067789,0.066234
0.066638,0.068409,0.066707
0.067065,0.069029,0.067318
0.067706,0.069649,0.067928
0.068274,0.07026,0.068582
0.068457,0.070869,0.069177
0.068839,0.071524,0.069874
0.069222,0.072179,0.07057
0.069739,0.072744,0.071172
0.070519,0.073384,0.071795
0.071444,0.07395,0.072349
0.0719,0.074572,0.07301
0.07236,0.075238,0.073661
0.07296,0.075869,0.074334
0.07335,0.076553,0.075007
0.07387,0.077227,0.075724
0.075092,0.077926,0.076258
0.075234,0.078637,0.07714
0.075352,0.079333,0.077668
0.076037,0.080019,0.078183
0.076428,0.080702,0.078708
0.07691,0.081385,0.079234
0.077344,0.082036,0.079725
0.078294,0.082681,0.080352
0.07892,0.083366,0.080872
