0.0034611,0.002102,0.002236
0.0072051,0.0048319,0.0047248
0.013538,0.0072825,0.0067651
0.016686,0.0093949,0.0090623
0.020185,0.011674,0.011529
0.025265,0.014204,0.013843
0.028075,0.016986,0.01616
0.032984,0.019901,0.018806
0.036165,0.022189,0.021276
0.039114,0.02512,0.023714
0.045319,0.027793,0.026144
0.048834,0.030701,0.02928
0.052212,0.033813,0.032104
0.05663,0.03615,0.034219
0.060444,0.038277,0.036477
0.062911,0.040667,0.038469
0.066982,0.044124,0.041397
0.069677,0.046402,0.043813
0.071874,0.049068,0.046243
0.076729,0.052045,0.048725
0.080734,0.054775,0.051011
0.087659,0.057272,0.053279
0.090891,0.059763,0.055542
0.09343,0.062591,0.058153
0.098295,0.065117,0.06046
0.1013,0.067221,0.062742
0.10606,0.070109,0.06579
0.10872,0.072362,0.068226
0.1114,0.074986,0.071013
0.11588,0.077531,0.073318
0.12145,0.080095,0.075666
0.124,0.083018,0.078339
0.12659,0.085142,0.080598
0.13024,0.087569,0.082802
0.13141,0.089674,0.085095
0.1351,0.092397,0.087978
0.13782,0.095156,0.090495
0.14278,0.098196,0.093251
0.14546,0.10128,0.095819
0.14816,0.10348,0.098156
0.15272,0.10605,0.1005
0.15713,0.10833,0.10291
0.16044,0.11054,0.10476
0.16265,0.11326,0.10776
0.16419,0.11555,0.11024
0.16975,0.11843,0.11264
0.17337,0.12077,0.11512
0.17746,0.12376,0.11783
0.18073,0.12662,0.12044
0.18634,0.12941,0.12274
0.18792,0.13235,0.12592
0.18981,0.13514,0.12887
0.19273,0.13748,0.13133
0.19603,0.14008,0.1337
0.19791,0.14283,0.13667
0.19991,0.14558,0.13963
0.20463,0.14845,0.14226
0.2077,0.15133,0.14488
0.2121,0.15401,0.14715
0.21419,0.15665,0.1496
0.21852,0.15953,0.15225
0.22124,0.16219,0.1551
0.2228,0.16479,0.15787
0.2246,0.16796,0.1608
0.22876,0.17081,0.1634
0.23098,0.17293,0.16533
0.23563,0.1752,0.16775
0.24148,0.17814,0.1702
0.24718,0.18115,0.17344
