0.0004365,0.00035267,0.00037266
0.00085667,0.00071747,0.00060762
0.0010361,0.0010803,0.00092849
0.0013057,0.0014154,0.0012248
0.0018594,0.0017355,0.0015089
0.0021136,0.0020858,0.00187
0.002334,0.0024358,0.0022368
0.0024663,0.0027966,0.002614
0.0026649,0.003111,0.0029443
0.0029143,0.003449,0.0032982
0.0030894,0.0038106,0.0036772
0.0034927,0.0041244,0.0040061
0.0041457,0.0044359,0.0042016
0.0046779,0.0048085,0.0045843
0.0050847,0.0051856,0.0049166
0.0053743,0.0055271,0.0052686
0.0058474,0.0058178,0.0055266
0.0060887,0.0061088,0.0057837
0.006282,0.0064509,0.0061364
0.0068682,0.0067589,0.0063863
0.0072526,0.0070463,0.0065711
0.007741,0.0073328,0.0067509
0.0085992,0.0076731,0.0069644
0.0092792,0.0080131,0.0072394
0.0096058,0.008338,0.0075242
0.010164,0.0086674,0.0077889
0.010695,0.0089747,0.0080957
0.011334,0.0092762,0.0083722
0.011775,0.0096107,0.0087621
0.012322,0.0099105,0.0091137
0.012793,0.010259,0.0093612
0.013049,0.01057,0.0096889
0.0136,0.01092,0.0099967
0.014185,0.011235,0.010194
0.014395,0.011545,0.01051
0.01498,0.011911,0.010739
0.015646,0.012248,0.011094
0.015939,0.012599,0.011453
0.016153,0.012996,0.011863
0.017223,0.013374,0.012101
0.017661,0.01376,0.012508
0.01809,0.014142,0.012755
0.018371,0.014451,0.013003
0.018594,0.014793,0.013303
0.018898,0.015134,0.013652
0.019078,0.015513,0.014054
0.019251,0.015859,0.014411
0.019548,0.016184,0.014675
0.019669,0.016547,0.015057
0.020334,0.016914,0.015434
0.020667,0.017238,0.015718
0.021116,0.017596,0.016084
0.021504,0.01798,0.016492
0.021948,0.01831,0.016757
0.022655,0.018659,0.017063
0.022987,0.019014,0.017348
0.023394,0.019354,0.017697
0.023811,0.019685,0.017988
0.024039,0.02002,0.018258
0.024496,0.0203,0.018505
0.025753,0.020599,0.018693
0.026246,0.020916,0.018898
0.026533,0.021254,0.019243
0.027207,0.021577,0.019567
0.027486,0.021909,0.019862
0.02799,0.022235,0.020125
0.028327,0.022572,0.020398
0.028655,0.022919,0.020756
0.028982,0.023282,0.021139
0.029518,0.02359,0.021332
0.030047,0.023895,0.021523
0.030537,0.02425,0.021746
0.031119,0.024607,0.02197
0.032688,0.024983,0.022206
0.032896,0.025364,0.022514
0.033318,0.025664,0.022757
0.034017,0.026031,0.023082
0.034587,0.026396,0.023404
0.034945,0.026779,0.023809
0.035488,0.027111,0.024076
0.035797,0.027419,0.024392
0.036162,0.027746,0.024657
0.036879,0.028064,0.024857
0.037514,0.028371,0.025076
0.038076,0.028718,0.025381
0.038463,0.029062,0.025658
0.038708,0.029353,0.025841
0.039514,0.029661,0.026034
0.040055,0.029951,0.02629
0.04037,0.030274,0.02659
0.041061,0.0306,0.026918
0.041392,0.03095,0.027277
0.041709,0.031331,0.027671
0.042064,0.031713,0.028074
0.04245,0.03211,0.028493
0.042738,0.032516,0.028853
0.043319,0.032823,0.029045
0.043891,0.033153,0.029253
0.0442,0.033522,0.029552
0.044743,0.03381,0.029785
0.045066,0.034158,0.030145
0.045365,0.034405,0.030405
0.045945,0.034729,0.030638
0.04617,0.035061,0.030986
0.046589,0.035393,0.031256
0.047049,0.035719,0.03159
0.047538,0.036037,0.031969
0.047965,0.036359,0.032294
0.048161,0.036671,0.032488
0.048657,0.036983,0.032807
0.048879,0.037302,0.033135
0.049586,0.037667,0.033364
0.050209,0.038018,0.033673
0.050524,0.038361,0.034031
0.050834,0.038701,0.034388
0.051023,0.039051,0.034748
0.051221,0.039357,0.035064
0.051754,0.03972,0.035438
0.052034,0.040077,0.035816
0.052419,0.040382,0.036184
0.05296,0.040727,0.036488
0.053281,0.041089,0.036807
0.053759,0.041421,0.037146
0.054098,0.041739,0.037404
0.054236,0.042127,0.037804
0.054691,0.042452,0.038092
0.054873,0.042747,0.038402
0.055256,0.043063,0.038727
0.055555,0.04341,0.039031
0.055992,0.043746,0.039303
0.056291,0.044107,0.039674
0.057044,0.044414,0.039867
0.057513,0.04479,0.0402
0.057679,0.045133,0.040561
0.058034,0.045446,0.040883
0.058628,0.04581,0.041205
0.05918,0.046173,0.041526
0.05977,0.046537,0.041848
0.060063,0.046843,0.042171
0.060352,0.047141,0.042433
0.060757,0.047488,0.042712
0.061039,0.047867,0.042951
0.061526,0.048206,0.043247
0.06199,0.04854,0.043519
0.06267,0.048895,0.043885
0.06305,0.049214,0.044167
0.063566,0.049546,0.044376
0.063903,0.049895,0.044791
0.064173,0.050237,0.045092
0.064445,0.050651,0.045519
0.064995,0.05104,0.045764
0.065253,0.05136,0.046095
0.065524,0.051643,0.046385
0.065851,0.05197,0.046689
0.066028,0.05229,0.047025
0.066175,0.05264,0.047384
0.066766,0.052994,0.047748
0.067213,0.053336,0.048109
0.067934,0.053644,0.048303
0.068423,0.053963,0.048561
0.069806,0.054331,0.048792
0.070256,0.054705,0.049177
0.070462,0.055039,0.049472
0.070721,0.055437,0.049882
0.07097,0.055761,0.050168
0.071315,0.056063,0.050433
0.071803,0.056364,0.050676
0.07225,0.056727,0.05105
0.072772,0.057099,0.051379
0.073294,0.057463,0.051701
0.073489,0.057825,0.052075
0.073937,0.058184,0.052393
0.074092,0.058518,0.052735
0.074311,0.05886,0.053084
0.074502,0.059175,0.053361
0.074823,0.059544,0.053741
0.07514,0.059913,0.05404
0.075484,0.06025,0.054314
0.075818,0.060563,0.054646
0.076246,0.060908,0.054998
0.076531,0.061258,0.055216
0.076786,0.061601,0.055575
0.077169,0.061914,0.055827
0.077721,0.062206,0.05601
0.07841,0.062543,0.056309
0.079933,0.062881,0.056521
0.080444,0.063199,0.056779
0.080933,0.06349,0.057037
0.081075,0.063832,0.057389
0.082079,0.064197,0.057618
0.082306,0.064555,0.057987
0.082614,0.064885,0.058319
0.082886,0.06526,0.058712
0.083055,0.065616,0.059077
0.083235,0.06596,0.059438
0.083665,0.066342,0.059748
0.084057,0.066726,0.06006
0.084738,0.067061,0.060355
0.085194,0.067386,0.060641
0.08575,0.067739,0.060862
0.085992,0.068036,0.061125
0.086698,0.068363,0.06146
0.087383,0.068698,0.061802
0.087615,0.069011,0.062124
0.087734,0.069346,0.062417
0.089118,0.069698,0.062638
0.08935,0.070046,0.062997
0.089833,0.070376,0.063289
0.090227,0.070713,0.063562
0.090876,0.071048,0.063804
0.091326,0.071397,0.064113
0.091681,0.071712,0.064443
0.092003,0.07204,0.064786
0.092147,0.07237,0.065133
0.092488,0.072752,0.065442
0.092737,0.073101,0.06581
0.093097,0.073414,0.066087
0.093861,0.073755,0.066363
0.094538,0.0741,0.066668
0.094783,0.074414,0.066985
0.095392,0.074734,0.067368
0.095713,0.075102,0.067746
0.095823,0.07543,0.068082
0.096339,0.075735,0.068395
0.096577,0.076103,0.068784
0.096899,0.076489,0.069181
0.097152,0.07685,0.069554
0.097731,0.077189,0.069768
0.098512,0.077526,0.06998
0.098877,0.07784,0.070312
0.099567,0.078171,0.07065
0.099765,0.078491,0.070977
0.10011,0.078837,0.071281
0.10046,0.079145,0.071474
0.10076,0.079487,0.071835
0.10118,0.079801,0.072159
0.10136,0.080167,0.072534
0.10185,0.080488,0.072857
0.1021,0.08081,0.07318
0.10233,0.081111,0.073531
0.10281,0.081423,0.073726
0.10294,0.081738,0.074048
0.10334,0.082092,0.074411
0.10369,0.082448,0.074776
0.10421,0.082794,0.075129
0.10435,0.083137,0.075483
0.10455,0.083466,0.075773
0.10487,0.083813,0.076055
0.10519,0.084249,0.076505
0.1054,0.084523,0.076786
0.10568,0.084814,0.077044
0.10628,0.085139,0.077332
0.10657,0.085547,0.077693
0.10709,0.085823,0.077976
0.10747,0.086173,0.078287
0.10768,0.086546,0.078669
0.10829,0.086837,0.078853
0.10867,0.087185,0.079134
0.10919,0.087549,0.07943
0.1098,0.087904,0.079795
0.11029,0.088204,0.080156
0.11059,0.08857,0.080534
0.1109,0.088909,0.080881
0.11119,0.089234,0.081222
0.112,0.089503,0.08144
0.11261,0.089862,0.081809
0.11276,0.090205,0.082172
0.11296,0.090549,0.082477
0.11337,0.09092,0.082859
0.11398,0.091256,0.083204
0.11424,0.09162,0.083577
0.11468,0.092019,0.083987
0.11527,0.092364,0.084343
0.11548,0.092753,0.084753
0.11583,0.093113,0.085134
0.11615,0.093465,0.085506
0.11673,0.093785,0.085803
0.11731,0.094091,0.086085
0.11751,0.094452,0.086463
0.11799,0.094792,0.086764
0.11847,0.0951,0.086957
0.11894,0.095391,0.08714
0.11984,0.09577,0.087448
0.12036,0.096141,0.087776
0.12059,0.09645,0.088084
0.12094,0.096755,0.08845
0.12115,0.097159,0.088877
0.12129,0.097548,0.089277
0.12167,0.097917,0.089667
0.12209,0.098263,0.090033
0.1224,0.098585,0.090363
0.12286,0.098919,0.090631
0.12338,0.099286,0.090953
0.1237,0.099661,0.09134
0.12405,0.10009,0.091793
